,AS16RHR_v31,AS16D4HR_v31,AS16RHNR_v31,AS16D4HNR_v31,AS16RHR_v33,AS16D4HR_v33,AS16RHNR_v33,AS16D4HNR_v33
5856,0.0,0.0,4.785159947880684e-13,1.1275474969703641e-12,0.0,0.0,0.0,-9.33787962221727e-13
5857,0.0,0.0,0.0,0.0,-5.6674256680186224e-12,0.0,0.0,0.0
5858,0.0,0.0,0.0,0.0,0.0,0.0,7.245398282667439e-13,0.0
5859,0.0,0.0,0.0,0.0,0.0,-4.481453942199594e-13,0.0,-5.934740909415612e-13
5860,0.0,0.0,3.0575827845535876e-13,0.0,0.0,0.0,4.342959151361972e-12,0.0
5861,-8.72793652574652e-13,1.1635090256515316e-12,0.0,0.0,-2.5312658009155225e-12,0.0,0.0,0.0
5862,-1.6448923294840797e-12,0.0,0.0,0.0,-1.3171159153626542e-12,0.0,0.0,0.0
5863,0.0,-1.3445797393139305e-12,0.0,0.0,4.436495600078794e-12,-1.988039977256107e-12,0.0,0.0
5864,0.0,0.0,0.0,-3.5046945295989124e-13,-9.580094502689514e-13,0.0,0.0,0.0
5865,-5.498746871016192e-13,0.0,0.0,-1.2643317012475676e-12,0.0,3.417611532158313e-12,6.130069997031462e-13,0.0
5866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5867,0.0,-1.1376475341023947e-12,0.0,0.0,0.0,4.728781679773077e-13,0.0,0.0
5868,0.0,0.0,-7.004929447414327e-13,0.0,8.71748953969551e-12,-1.8688493143762884e-13,1.4655846464466144e-12,0.0
5869,1.928153835741777e-12,0.0,0.0,-1.1550453403590863e-12,0.0,0.0,0.0,0.0
5870,-1.6599577457390412e-13,0.0,0.0,0.0,0.0,0.0,-1.5821028652955279e-12,0.0
5871,0.0,0.0,5.372245538127055e-13,-2.069266412115396e-12,-1.484217812490375e-12,0.0,0.0,0.0
5872,0.0,0.0,0.0,0.0,-6.00322817827791e-13,0.0,0.0,-2.5299299779732533e-12
5873,0.0,0.0,0.0,9.653021424980502e-13,0.0,0.0,-2.1654473893768586e-12,-1.371565340008208e-12
5874,0.0,0.0,0.0,0.0,1.3608580996396686e-12,0.0,0.0,1.4953577780417593e-12
5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5876,0.0,1.841622640477447e-12,-8.043225821012117e-13,0.0,2.2679538066113473e-12,2.400100344148414e-12,0.0,0.0
5877,-2.0258942439757817e-12,-1.243533425888952e-12,-3.0469809918936125e-13,-2.7538815709131935e-12,-2.1961185406493314e-13,0.0,-2.4382091410818046e-13,0.0
5878,0.0,1.8613887116227762e-12,-1.5665090480219072e-12,0.0,0.0,2.2693465615895998e-13,0.0,9.967698865115345e-13
5879,0.0,0.0,0.0,0.0,0.0,-1.1158837926089549e-12,-3.359047692892913e-13,0.0
5880,0.0,0.0,0.0,0.0,-5.470971795566395e-13,0.0,0.0,-5.228064871024794e-13
5881,-2.5145558542275838e-12,0.0,0.0,0.0,-3.050432849022275e-12,0.0,0.0,0.0
5882,-2.5212720615789534e-13,-2.8659976122369763e-12,0.0,0.0,0.0,0.0,0.0,0.0
5883,4.2588429416427744e-13,0.0,-2.7363036999798226e-12,0.0,0.0,0.0,0.0,0.0
5884,8.487988134900023e-13,-3.6957321037138907e-13,2.615116348492914e-12,0.0,0.0,0.0,0.0,0.0
5885,4.677428720463292e-13,0.0,1.97779283064503e-12,0.0,0.0,0.0,0.0,0.0
5886,0.0,0.0,0.0,0.0,0.0,-3.80240307182014e-12,2.232998676040187e-12,-7.824584998049796e-13
5887,1.0578632919994083e-12,0.0,-7.376124155787744e-13,0.0,0.0,0.0,1.6721399920195355e-12,0.0
5888,-1.1060748547643104e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5889,0.0,-1.008442050259873e-12,0.0,0.0,0.0,-1.4359539622356653e-12,-1.495432577187277e-12,0.0
5890,-1.2895774265397888e-12,0.0,0.0,0.0,0.0,0.0,0.0,-2.4254671857561592e-12
5891,0.0,0.0,6.065044407560376e-13,0.0,-2.6688869144265636e-12,0.0,0.0,0.0
5892,6.63371497016428e-13,0.0,0.0,0.0,0.0,-1.4436194225549718e-12,0.0,0.0
5893,0.0,0.0,-3.514551445668144e-13,2.3398781919990633e-13,0.0,0.0,0.0,0.0
5894,0.0,0.0,0.0,1.5733254534790034e-12,-9.7403295913202e-13,0.0,0.0,0.0
5895,-4.450395114091092e-13,0.0,0.0,9.269017129422559e-13,-2.86073367626189e-12,0.0,0.0,0.0
5896,0.0,0.0,-1.826862467078367e-12,0.0,1.6901816927870767e-12,0.0,0.0,0.0
5897,0.0,0.0,5.587030052373764e-13,0.0,-2.066644810822e-12,0.0,0.0,0.0
5898,0.0,0.0,0.0,0.0,0.0,-1.001918696593336e-12,0.0,0.0
5899,0.0,0.0,0.0,0.0,1.8942384634930616e-12,3.642069436445378e-12,0.0,0.0
5900,-1.4810178433967867e-12,1.613275816782691e-12,-7.123444570217842e-13,0.0,0.0,0.0,0.0,7.736341641382362e-13
5901,0.0,9.815758975759492e-13,4.4053986761989446e-13,0.0,0.0,0.0,0.0,0.0
5902,2.4829418863113877e-12,0.0,1.9541464791032703e-12,0.0,0.0,1.2460100172369073e-13,0.0,-4.946942320894191e-13
5903,0.0,-2.0982679841456366e-12,0.0,0.0,6.980021752552518e-12,0.0,0.0,0.0
5904,0.0,-1.493655313282196e-14,0.0,0.0,0.0,0.0,0.0,0.0
5905,-1.3827918077546173e-12,0.0,0.0,-1.7884835499834793e-13,0.0,0.0,0.0,0.0
5906,-1.7634137150868644e-12,0.0,0.0,0.0,0.0,-9.735413732558411e-13,-2.238289822290555e-12,0.0
5907,-1.75773187978626e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5908,0.0,0.0,3.769310775249323e-13,-7.198723896484103e-13,-1.3677980744782213e-12,0.0,0.0,0.0
5909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.308579534193071e-13
5910,1.0822861555864027e-12,0.0,0.0,-8.445606960407192e-13,0.0,0.0,-5.454628616327899e-13,7.532878333742241e-13
5911,0.0,-1.4561973847383062e-12,0.0,0.0,0.0,2.922516810053337e-12,0.0,0.0
5912,1.4253075904312075e-12,0.0,-6.169621398487666e-13,4.747141985538125e-13,-1.273131494281057e-12,0.0,2.3602879537888518e-12,0.0
5913,0.0,0.0,0.0,1.5551788983595908e-12,0.0,1.6170931428474578e-12,0.0,0.0
5914,0.0,-5.346109697778785e-13,0.0,0.0,-2.03616826336323e-12,-1.4969818621569994e-14,0.0,0.0
5915,-5.625512259715129e-13,0.0,-1.332393872256141e-13,0.0,0.0,0.0,2.3920789739592557e-13,0.0
5916,0.0,-2.9924795497435954e-14,0.0,1.004706145551211e-12,0.0,0.0,0.0,-3.790722495326956e-14
5917,0.0,0.0,0.0,0.0,0.0,0.0,-2.5978687496198493e-12,0.0
5918,3.658066079375324e-13,0.0,0.0,-2.8310145832487135e-13,0.0,0.0,0.0,0.0
5919,-2.9821419213636954e-13,0.0,2.0352869213633204e-12,0.0,0.0,0.0,-7.183020770634085e-12,0.0
5920,-2.1411413988355885e-12,-4.026122301739902e-13,0.0,0.0,5.890649269832956e-13,0.0,0.0,0.0
5921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5922,8.316432657073619e-13,0.0,2.5281193877228234e-12,0.0,-1.0160675989970259e-12,0.0,0.0,0.0
5923,0.0,0.0,0.0,0.0,0.0,2.1137200253531625e-12,1.3536578732433706e-13,0.0
5924,0.0,-9.091563520310592e-13,0.0,0.0,-1.2972241470666751e-12,0.0,0.0,-9.648659772838655e-13
5925,0.0,0.0,7.934611417728846e-13,0.0,0.0,0.0,8.073248411078092e-13,0.0
5926,0.0,-1.5177420380960542e-12,0.0,-4.30603781059938e-13,0.0,0.0,0.0,-6.594231150891999e-13
5927,0.0,0.0,0.0,1.2882225438566362e-12,2.0226350786797864e-12,1.0344495502542969e-12,-8.966475551509907e-13,-1.5879629112235082e-13
5928,-2.7906177094050585e-12,1.5879440758261724e-12,0.0,9.68947128506849e-13,0.0,-1.5728341287374747e-12,0.0,0.0
5929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5930,0.0,0.0,-9.150450196119755e-13,0.0,-7.258336544320402e-12,0.0,0.0,0.0
5931,0.0,0.0,0.0,8.064829016053431e-13,1.4724818217971024e-12,1.2391308206168625e-12,0.0,0.0
5932,0.0,7.660899774195043e-13,8.799175918065001e-13,0.0,0.0,0.0,1.5568333303323912e-12,0.0
5933,0.0,0.0,-2.0139893989551326e-13,0.0,0.0,0.0,0.0,0.0
5934,9.978705791413072e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5935,-7.914951269733284e-14,1.2199722823858353e-12,0.0,0.0,1.4502630945470098e-12,0.0,0.0,0.0
5936,0.0,0.0,1.1502873906606531e-12,0.0,0.0,0.0,0.0,-1.3123229293295762e-13
5937,1.1125366019236494e-12,0.0,0.0,0.0,2.4881247700824262e-12,-3.334565403747778e-12,-1.6426051114280729e-12,0.0
5938,0.0,6.89405478276233e-14,-9.092698919616777e-13,0.0,0.0,0.0,-1.632312871105288e-12,0.0
5939,-1.072121979702323e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5940,1.6698117057173511e-12,0.0,0.0,0.0,2.492620359894672e-12,0.0,0.0,0.0
5941,0.0,0.0,0.0,-1.6141405580620756e-12,0.0,0.0,0.0,0.0
5942,1.5556242924281305e-12,0.0,0.0,-2.800464875602901e-12,0.0,0.0,-5.550629868720852e-12,0.0
5943,-9.823000433546927e-14,0.0,0.0,0.0,-4.2396218096446896e-12,-2.3221269204233068e-12,0.0,1.7200031299736932e-12
5944,0.0,0.0,6.124711834390615e-13,0.0,0.0,-1.017255332082081e-12,2.816808643949857e-13,1.8494856686371858e-14
5945,0.0,0.0,0.0,-1.655741267236064e-13,-2.2562398575883554e-12,0.0,0.0,3.8810384536824637e-13
5946,0.0,0.0,0.0,0.0,-1.4603445700799994e-12,0.0,-9.554516294299343e-13,0.0
5947,0.0,0.0,2.6236513308008028e-12,0.0,-1.0455346963025913e-12,0.0,0.0,-3.222891262283364e-13
5948,0.0,0.0,0.0,0.0,0.0,-3.3154677382106067e-13,0.0,-1.2549958099634355e-12
5949,0.0,0.0,1.660501085242927e-12,0.0,0.0,0.0,-1.9162688368870006e-12,0.0
5950,1.357356885937268e-12,-4.396113997598025e-13,1.6842479378528447e-12,0.0,0.0,0.0,0.0,0.0
5951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3589032369053874e-12
5952,0.0,0.0,5.524059593096068e-13,0.0,1.3679643314441912e-12,0.0,0.0,6.426206607012841e-13
5953,0.0,0.0,7.282801758800313e-13,0.0,2.800483401947351e-12,0.0,0.0,0.0
5954,0.0,0.0,0.0,0.0,0.0,-8.765562239905245e-13,0.0,4.595047162150521e-13
5955,0.0,0.0,0.0,-1.4571462206846362e-13,0.0,0.0,0.0,0.0
5956,0.0,0.0,0.0,-5.44348140907773e-13,0.0,0.0,0.0,0.0
5957,-4.357297974298683e-13,-8.17882184457774e-14,0.0,-8.305501701465186e-14,0.0,-1.7755408346414696e-12,-4.4864067501995536e-13,0.0
5958,0.0,0.0,7.625749769712749e-13,0.0,0.0,2.2825142603647114e-12,2.572144444743198e-12,1.4792637496584208e-14
5959,0.0,1.7339844335318043e-13,0.0,0.0,0.0,-3.3580783052628115e-13,0.0,0.0
5960,0.0,0.0,0.0,0.0,0.0,-1.912311410064078e-12,0.0,-9.530190713836728e-13
5961,4.4089282124519785e-13,1.9545129672103194e-12,1.1170559718905756e-12,0.0,0.0,0.0,0.0,0.0
5962,0.0,0.0,0.0,0.0,1.042488583561316e-12,0.0,-9.029980130640489e-13,0.0
5963,0.0,0.0,0.0,0.0,-1.5092472529149466e-11,0.0,0.0,0.0
5964,0.0,0.0,0.0,-7.387091048612278e-13,-5.329173579685852e-12,0.0,0.0,0.0
5965,0.0,0.0,0.0,0.0,0.0,-6.8279538621691e-13,0.0,0.0
5966,0.0,0.0,0.0,-7.585582004694831e-13,0.0,0.0,0.0,0.0
5967,1.1670999813925046e-12,0.0,0.0,0.0,0.0,0.0,0.0,-1.0688975087855558e-12
5968,0.0,0.0,0.0,0.0,1.7067476414079431e-12,0.0,0.0,0.0
5969,-8.212946157234807e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5970,-1.0173254566168924e-12,0.0,1.1737549192540666e-12,-7.676187774375204e-13,0.0,0.0,0.0,-4.3361101442249574e-14
5971,0.0,0.0,0.0,0.0,1.1886503981850309e-11,1.145100545506851e-13,0.0,2.617438161278174e-13
5972,0.0,0.0,0.0,0.0,6.102946818188116e-13,0.0,5.009330317993385e-13,0.0
5973,0.0,0.0,2.733096207918955e-13,0.0,1.2420310437173699e-12,-8.848511880284842e-14,7.98405951061517e-13,-1.5042571504511243e-12
5974,0.0,-1.5753983649414512e-12,0.0,0.0,0.0,-6.16112770425864e-13,0.0,0.0
5975,1.9777406940778e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5976,0.0,0.0,0.0,0.0,-6.807857703676985e-13,0.0,-9.498017386692734e-13,0.0
5977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5920283602532503e-12
5978,1.8927314396373707e-12,0.0,-5.753114920445205e-13,0.0,0.0,0.0,0.0,0.0
5979,-1.3546891984836833e-12,0.0,-2.941922814834889e-13,0.0,1.0725260133294994e-12,0.0,-3.583472401303555e-12,1.8169818762183991e-12
5980,0.0,0.0,1.5421070564174216e-13,0.0,0.0,0.0,0.0,0.0
5981,0.0,0.0,0.0,1.208064974170618e-12,-2.823957605995362e-13,0.0,0.0,-4.546420066621881e-12
5982,0.0,0.0,-7.211574139568334e-14,0.0,0.0,0.0,0.0,0.0
5983,1.0889315556844633e-12,-7.936583550884222e-13,0.0,0.0,-1.2521006220239945e-11,0.0,-1.6169969800505493e-12,0.0
5984,0.0,-9.798549440256815e-13,0.0,0.0,0.0,-3.593345987536347e-12,0.0,0.0
5985,0.0,-4.2089952682475163e-13,-1.7755601335044422e-12,0.0,7.062015084414858e-12,2.4492251904770832e-14,0.0,0.0
5986,0.0,-1.6209489251661472e-12,0.0,-9.353680578533575e-13,0.0,0.0,0.0,0.0
5987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5988,0.0,0.0,0.0,0.0,0.0,1.776683731058723e-13,-1.307727790566245e-12,0.0
5989,-8.648472772184054e-13,0.0,1.4733920728928091e-12,-6.848990002806608e-13,0.0,0.0,0.0,0.0
5990,-8.09808376303039e-13,0.0,-3.813771886200884e-13,0.0,0.0,0.0,0.0,2.2000587116836415e-13
5991,0.0,4.4202306073476125e-13,-9.94356658110846e-13,7.25926724896715e-13,0.0,1.5447271622285892e-12,0.0,0.0
5992,-1.9814089934872673e-12,0.0,0.0,0.0,0.0,0.0,-1.2105675545374681e-12,0.0
5993,0.0,0.0,0.0,0.0,0.0,0.0,-1.443705907102169e-13,0.0
5994,-1.0988525684871779e-12,0.0,0.0,3.68018886366103e-12,-8.86559660539823e-13,0.0,0.0,-2.3119622915955856e-12
5995,0.0,-6.430065565590071e-13,0.0,-1.6230405678523598e-13,0.0,4.972972326418477e-13,2.501609256893908e-12,2.452736767420229e-12
5996,6.263342137795399e-13,2.748807161915693e-13,0.0,0.0,0.0,0.0,0.0,0.0
5997,0.0,-8.602061372498231e-13,0.0,0.0,-1.7064200474973959e-12,0.0,-1.5309466594686138e-12,0.0
5998,0.0,0.0,5.482075327522545e-13,-1.0005627655102214e-12,0.0,3.421050792741187e-12,-4.1942684616359636e-13,0.0
5999,-1.1789035073716633e-12,0.0,0.0,0.0,0.0,1.6167084578641153e-12,0.0,0.0
6000,0.0,1.6914517411342257e-12,0.0,-1.005037442205775e-12,-2.0687633477888304e-12,0.0,-9.2943804402493e-13,0.0
6001,-2.3050034655625155e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6002,-6.683715787208114e-13,-6.659962477512816e-13,-4.798800834693085e-13,0.0,0.0,-3.604252415463352e-12,0.0,0.0
6003,1.56274033083725e-12,0.0,-8.749191128887995e-13,0.0,-4.124848885817212e-13,0.0,0.0,0.0
6004,8.621352602347686e-13,0.0,3.2305629787366334e-13,-8.364126671275972e-13,0.0,0.0,-1.541691345019242e-12,0.0
6005,0.0,0.0,0.0,1.2812819121742042e-12,6.082744110394726e-12,0.0,0.0,3.779802889321925e-13
6006,0.0,0.0,0.0,0.0,-1.0496186258634628e-12,0.0,0.0,0.0
6007,0.0,0.0,-2.773862149493669e-12,8.600852192482382e-13,0.0,0.0,-3.856662871000039e-13,0.0
6008,-6.275098184426613e-13,0.0,0.0,0.0,1.763635492980177e-12,0.0,0.0,0.0
6009,0.0,0.0,0.0,0.0,-6.841905751610038e-12,0.0,0.0,1.3116232833884373e-12
6010,2.461763375938346e-12,0.0,0.0,0.0,-5.363076359249608e-12,9.209557538236536e-13,0.0,0.0
6011,0.0,0.0,8.353895604967806e-14,0.0,0.0,0.0,0.0,2.6651657597483183e-12
6012,-9.13048103026423e-13,0.0,0.0,0.0,6.661248950221686e-13,0.0,0.0,0.0
6013,0.0,0.0,0.0,2.0907956498646754e-13,-5.77742662224995e-12,0.0,-1.558937600491924e-12,0.0
6014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6015,0.0,0.0,4.920565538703389e-13,1.07184736436044e-12,2.892436069034404e-13,0.0,0.0,0.0
6016,-2.593157107945413e-13,0.0,0.0,0.0,-1.4950758917592252e-12,0.0,0.0,0.0
6017,0.0,0.0,2.8491226049342787e-12,0.0,0.0,0.0,0.0,0.0
6018,0.0,3.5987339623118176e-13,0.0,1.2225788212906642e-12,0.0,0.0,0.0,4.815072096634494e-13
6019,-1.3444640911454664e-12,3.4250221577496675e-13,8.860700597306869e-14,0.0,3.570321679023449e-12,0.0,0.0,0.0
6020,0.0,7.122297672153715e-13,-4.456563880882588e-13,0.0,0.0,0.0,0.0,0.0
6021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1680871338834792e-12
6022,0.0,0.0,0.0,-2.796778130755206e-13,0.0,-5.44109623423701e-13,0.0,7.589624723197992e-13
6023,0.0,1.0460941647750963e-12,2.110606281578519e-12,1.1254499050840731e-12,3.912191611288034e-13,0.0,0.0,0.0
6024,0.0,0.0,0.0,0.0,0.0,0.0,-2.272004231600963e-12,0.0
6025,0.0,9.726664385588224e-13,0.0,0.0,0.0,0.0,-1.1750512487244298e-12,0.0
6026,6.423093819349468e-13,0.0,-2.372701648053473e-12,-1.4743163196395308e-12,0.0,0.0,0.0,0.0
6027,0.0,1.492367909112095e-12,2.975014918469958e-13,0.0,0.0,0.0,0.0,-1.0050570704162785e-12
6028,0.0,0.0,8.855897546386895e-14,0.0,0.0,0.0,-1.510604868602589e-12,2.36022557142668e-12
6029,1.9445376820074916e-12,0.0,0.0,0.0,-2.4396045040835547e-14,0.0,0.0,8.199855890931918e-13
6030,0.0,0.0,0.0,-1.3107657235428535e-12,0.0,0.0,-3.2017143219839045e-13,0.0
6031,4.3099608362272517e-13,0.0,0.0,0.0,0.0,-1.6118286367203492e-12,-1.8465970257349707e-13,0.0
6032,0.0,0.0,0.0,0.0,0.0,0.0,2.1235027052348956e-12,0.0
6033,0.0,-2.6056079455843038e-12,0.0,0.0,6.3503118133875225e-12,0.0,-1.108641810327957e-12,0.0
6034,1.5353753276775224e-12,0.0,0.0,0.0,1.522774906172328e-12,0.0,0.0,0.0
6035,2.097580194083302e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6036,0.0,5.532414014155089e-13,0.0,0.0,-3.8361311335485715e-12,0.0,0.0,0.0
6037,6.320807034673901e-13,0.0,0.0,-1.5224743672854757e-13,0.0,2.023504773525377e-12,0.0,-1.0171475110994557e-12
6038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6039,0.0,0.0,0.0,0.0,-3.714565995144025e-12,1.6718532114305421e-12,3.28662176878555e-12,0.0
6040,-1.817966704716844e-13,0.0,0.0,0.0,0.0,0.0,1.963662319659525e-13,0.0
6041,0.0,0.0,0.0,0.0,-1.4881801696529366e-12,0.0,0.0,0.0
6042,-4.082641780803778e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6043,0.0,0.0,0.0,0.0,0.0,0.0,-3.072040728235885e-13,0.0
6044,-5.050676159295467e-13,0.0,0.0,0.0,-9.056445792302108e-13,0.0,-2.582857150987652e-12,0.0
6045,2.5421655043271626e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6046,0.0,0.0,0.0,-9.944733610715457e-13,1.197880765117708e-12,0.0,0.0,0.0
6047,0.0,0.0,0.0,0.0,-1.3472648703606582e-12,-5.865062918009988e-13,0.0,-3.7627258544440885e-12
6048,0.0,-1.575395007892074e-12,0.0,0.0,-9.194510383541476e-12,-4.143212634137083e-12,0.0,0.0
6049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6050,0.0,0.0,0.0,9.148750850683243e-13,2.040874673550678e-12,0.0,0.0,0.0
6051,0.0,0.0,9.391513509074944e-14,0.0,0.0,0.0,0.0,0.0
6052,0.0,0.0,0.0,-9.997703067529004e-14,-7.425842925988321e-13,0.0,-2.289083189944503e-12,0.0
6053,1.0193595177933989e-12,0.0,-1.3575365899453577e-12,0.0,0.0,0.0,-8.629572335778796e-13,0.0
6054,1.4690174598977866e-12,0.0,0.0,0.0,-3.910626171638301e-12,0.0,7.149222930373985e-12,0.0
6055,0.0,0.0,0.0,0.0,-3.3480504795922116e-13,0.0,0.0,0.0
6056,0.0,0.0,-7.054482046167485e-14,0.0,0.0,0.0,0.0,0.0
6057,-2.000655185862682e-12,0.0,0.0,-1.8807199690919586e-13,0.0,0.0,0.0,0.0
6058,1.1408620109561045e-12,0.0,0.0,0.0,-2.7106085262192455e-12,0.0,0.0,0.0
6059,-3.658050027982226e-12,1.5215721579465765e-12,-3.985628463741586e-13,0.0,1.34402184150716e-12,0.0,0.0,0.0
6060,0.0,7.721972159645599e-13,0.0,0.0,0.0,2.734262842378393e-12,2.1036939150606278e-12,0.0
6061,0.0,0.0,0.0,0.0,2.2623855088418816e-11,-1.0136193578999956e-12,1.5797160818981982e-12,0.0
6062,0.0,0.0,0.0,0.0,0.0,0.0,4.36632329790199e-12,0.0
6063,0.0,0.0,0.0,0.0,0.0,-8.016173707260524e-14,0.0,-7.041654133182958e-13
6064,-2.7674826916494964e-12,0.0,0.0,0.0,0.0,7.032805379422321e-13,0.0,0.0
6065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6066,0.0,0.0,0.0,0.0,-2.9962293608083834e-12,-8.490280632941815e-13,0.0,0.0
6067,-1.4394942413066282e-12,0.0,0.0,6.972895540971201e-13,0.0,0.0,-2.6997905332950484e-13,1.5806633216658457e-12
6068,9.841915499051886e-13,0.0,-2.7749014921782664e-12,0.0,-1.595214700592655e-12,0.0,-1.7851518897628309e-13,7.973703232727948e-13
6069,0.0,0.0,0.0,-1.2161552717503336e-13,-5.919338611688689e-13,0.0,0.0,0.0
6070,-1.6053649602381945e-12,0.0,0.0,0.0,8.811385778497766e-13,0.0,7.048199196900549e-13,0.0
6071,0.0,-7.835491074577513e-13,-7.447070600520811e-13,0.0,0.0,0.0,0.0,0.0
6072,8.899109845735102e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6073,0.0,3.051164308763737e-13,0.0,0.0,2.884135164209286e-12,0.0,0.0,0.0
6074,-5.717968343418566e-13,0.0,-1.5289360887059588e-12,1.2030139550744412e-12,0.0,0.0,1.061157636885599e-12,4.919772654706163e-13
6075,0.0,0.0,0.0,0.0,7.279790911823151e-13,0.0,0.0,0.0
6076,0.0,6.909766418141085e-13,0.0,0.0,5.746915303755346e-12,0.0,0.0,-2.4501519089536937e-13
6077,1.8884798076910675e-12,1.1049704296957312e-12,-2.1797020214916123e-13,1.909092271515273e-13,0.0,-1.3286250543878475e-12,-3.948705213472769e-12,0.0
6078,-9.284171117842686e-13,0.0,4.636392910585541e-13,0.0,0.0,0.0,-9.443163176280503e-13,0.0
6079,0.0,0.0,0.0,0.0,6.674023489201991e-13,0.0,0.0,2.488915957192504e-13
6080,0.0,6.304945418894881e-13,0.0,0.0,0.0,-2.2495352105163855e-12,0.0,0.0
6081,4.325482210718407e-13,0.0,0.0,-2.3039642232637865e-13,0.0,0.0,-7.486201871249743e-13,0.0
6082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6083,-9.155730477412885e-13,-2.0453544781146165e-13,0.0,0.0,0.0,0.0,0.0,0.0
6084,0.0,-2.146453412012587e-12,0.0,-4.2705127148925016e-13,0.0,0.0,0.0,0.0
6085,0.0,-3.7357437149663453e-14,-5.497140241683458e-13,0.0,2.3790978914052015e-12,0.0,0.0,0.0
6086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6087,0.0,8.945937087889807e-13,1.1405674933600593e-12,0.0,0.0,0.0,0.0,-6.248272797659507e-13
6088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6089,0.0,0.0,1.9821672052505918e-12,0.0,1.5945813066842173e-12,0.0,0.0,-8.865998964100989e-13
6090,0.0,0.0,-1.0977632045390385e-12,0.0,-7.25351793788628e-12,0.0,0.0,0.0
6091,0.0,0.0,-5.401534598820021e-13,0.0,-3.884935438453389e-12,0.0,0.0,-5.547875967223866e-13
6092,0.0,0.0,0.0,-6.570730712104461e-13,0.0,0.0,-8.111648604018732e-13,0.0
6093,-8.539101410109919e-14,0.0,-1.6251350521124208e-12,0.0,-7.527283695743554e-12,1.986100518806403e-12,6.187068056120205e-13,0.0
6094,-3.565637948881635e-13,5.903507076017135e-13,0.0,0.0,0.0,0.0,7.116546460963178e-13,0.0
6095,-6.602696485652148e-13,1.954312026880893e-12,0.0,0.0,0.0,0.0,0.0,0.0
6096,0.0,-1.020329151431667e-12,-1.4534098881781893e-13,0.0,-8.518701232194722e-13,0.0,2.1597272697823105e-12,0.0
6097,0.0,1.217383536436213e-12,0.0,0.0,0.0,0.0,0.0,0.0
6098,1.0653014751127772e-12,0.0,0.0,0.0,1.289800624013319e-12,-1.063642503388283e-12,-2.258839160905141e-12,0.0
6099,-1.6909025931831343e-13,0.0,0.0,0.0,-6.757516393967352e-12,0.0,1.7594065135956705e-12,0.0
6100,0.0,0.0,0.0,-8.102660566230057e-13,0.0,-9.34569427487764e-13,0.0,0.0
6101,0.0,0.0,0.0,0.0,0.0,0.0,-7.244116611297809e-13,0.0
6102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6103,0.0,0.0,0.0,0.0,0.0,0.0,-6.816746386208099e-13,0.0
6104,2.6971302133991713e-13,0.0,-3.6774099153044003e-13,0.0,0.0,0.0,0.0,0.0
6105,0.0,8.864790447706232e-13,0.0,0.0,0.0,0.0,0.0,0.0
6106,0.0,0.0,-8.030825954280974e-13,0.0,-6.37088287992863e-13,-1.541003963123721e-12,0.0,0.0
6107,0.0,-6.190444471670827e-13,0.0,2.4045780248452646e-12,0.0,0.0,0.0,0.0
6108,2.512130426201172e-12,0.0,0.0,7.263041316538599e-13,0.0,0.0,-9.930977738855228e-13,0.0
6109,0.0,0.0,0.0,0.0,-1.33454199127325e-12,0.0,0.0,0.0
6110,0.0,0.0,0.0,0.0,0.0,0.0,-2.4215281905042794e-12,0.0
6111,-2.075335416944721e-12,0.0,-1.6863824741496918e-12,0.0,-3.5538467980889367e-13,-1.3389172502249238e-12,-7.680671177089225e-13,0.0
6112,-1.0055381024785825e-13,0.0,0.0,0.0,0.0,0.0,-3.070769125921223e-13,1.1672628476692262e-12
6113,0.0,0.0,0.0,1.3329174496600485e-13,0.0,1.4243165398594832e-12,-1.0279389499098237e-12,0.0
