,ASB1n1v2,ASB1n2v2,ASB1n3v2,ASB1n4v2,ASB1n5v2,,,,
9098,0.981506,26.234149,3.354076,3.314583,2.217093,,,,
9099,13.110295,13.677819,18.472679,0.974673,4.841526,,,,
9100,5.841324,2.01651,0.512981,4.594938,4.926353,,,,
9101,8.884075,4.774151,9.251095,1.020056,5.707265,,,,
9102,6.957835,15.829408,13.620859,1.059117,3.968439,,,,
9103,10.758108,1.729866,10.516513,1.532536,2.911632,,,,
9104,3.646925,17.364265,3.880593,7.750227,1.430625,,,,
9105,3.464165,1.689684,0.792018,15.561332,6.176599,,,,
9106,4.651147,1.797424,3.309061,4.46332,2.785777,,,,
9107,0.009852,3.188188,9.957533,1.129726,9.404069,,,,
9108,9.14312,1.230157,7.293094,1.098739,0.366784,,,,
9109,0.453666,1.235303,17.792476,5.424334,1.797663,,,,
9110,3.559638,1.045087,4.959279,5.367732,0.770624,,,,
9111,10.487689,1.718943,2.592062,2.740804,0.874189,,,,
9112,7.758681,7.08624,2.672618,3.553376,5.016147,,,,
9113,1.153226,7.415501,4.150131,0.124366,5.038908,,,,
9114,5.16919,5.251131,8.3295,2.938251,6.613947,,,,
9115,5.075416,2.338531,7.732579,8.827253,2.960591,,,,
9116,4.380556,11.499799,4.903601,13.603384,5.429338,,,,
9117,9.591858,7.067433,7.07846,14.976456,5.20858,,,,
9118,0.227958,3.474598,28.427775,7.883863,0.301042,,,,
9119,8.743713,6.533053,4.68884,14.881786,0.682029,,,,
9120,0.378284,1.922738,7.285409,0.266288,1.564145,,,,
9121,4.33808,1.124855,7.98793,3.674922,13.387993,,,,
9122,5.679053,4.258352,6.63504,5.371872,7.055084,,,,
9123,5.539343,5.54794,1.067869,0.789101,1.894478,,,,
9124,6.111751,0.981917,3.323143,17.045138,3.130369,,,,
9125,2.935706,13.30979,11.811453,1.109278,12.807742,,,,
9126,5.32885,5.572605,26.290359,2.365045,3.467675,,,,
9127,21.928217,5.430826,2.780345,0.975997,5.064262,,,,
9128,3.583949,7.79245,4.8449,1.995217,13.57564,,,,
9129,4.679208,11.125975,1.134527,3.367125,4.253312,,,,
9130,1.660641,0.343447,14.186887,26.99372,2.764532,,,,
9131,10.353282,1.8445,2.868263,3.121818,9.505228,,,,
9132,1.580947,3.068492,6.35824,16.284789,2.862583,,,,
9133,4.043614,8.901303,1.179888,14.288565,12.135574,,,,
9134,0.996673,10.107627,7.449632,29.316598,10.078872,,,,
9135,17.571628,0.171537,0.478106,4.211054,3.337604,,,,
9136,4.383002,11.050723,0.95428,8.823959,0.965527,,,,
9137,6.966355,2.630089,5.845478,13.21396,2.726378,,,,
9138,4.382328,3.985885,3.900291,5.154348,3.380953,,,,
9139,0.655233,22.800026,3.883631,0.939285,36.463846,,,,
9140,10.87489,3.946995,3.668533,6.292828,0.082746,,,,
9141,11.121354,8.308493,23.08842,3.056534,0.336293,,,,
9142,2.855614,1.6323,1.208119,1.04838,25.459357,,,,
9143,11.553873,1.604527,6.742939,0.48263,1.655256,,,,
9144,17.872004,18.235966,7.749168,6.203087,29.242843,,,,
9145,7.323811,0.605423,0.98787,9.808691,9.469626,,,,
9146,17.61539,19.533441,4.613997,0.736519,16.928818,,,,
9147,3.746402,15.109283,3.409942,16.678334,7.423582,,,,
9148,13.753166,0.776469,2.682026,5.854873,11.151646,,,,
9149,4.456732,0.066607,4.160702,11.980007,0.594327,,,,
9150,5.574188,3.925891,7.726109,4.297911,17.301794,,,,
9151,15.357279,2.050283,13.708967,5.066478,0.454728,,,,
9152,6.403738,9.92634,7.868484,16.744243,7.132014,,,,
9153,6.897959,6.698455,0.172573,6.708189,0.38677,,,,
9154,4.25389,7.342428,7.15679,17.39318,37.54863,,,,
9155,7.403023,0.819844,1.532919,10.457061,14.151672,,,,
9156,0.981675,15.211692,1.970306,6.912521,0.365988,,,,
9157,0.321719,7.910112,0.370975,0.518866,0.099187,,,,
9158,12.420783,2.751171,0.855637,4.194645,6.809683,,,,
9159,1.3957,4.493793,14.217759,24.043757,0.919781,,,,
9160,1.373943,8.418157,5.871064,0.561203,0.055566,,,,
9161,14.819726,5.633708,0.79443,2.667554,8.240807,,,,
9162,3.591738,2.167581,0.200233,0.062612,0.583362,,,,
9163,4.380343,2.803189,7.446854,6.172021,8.600903,,,,
9164,16.516585,14.402764,4.089642,0.673763,0.567852,,,,
9165,12.186217,3.229677,0.123501,8.265794,21.780257,,,,
9166,18.918597,3.222713,1.079931,1.159201,0.211582,,,,
9167,1.93116,7.765603,7.153273,8.09178,9.792251,,,,
9168,4.595247,10.944376,2.599647,0.403042,2.825958,,,,
9169,5.526263,11.385902,5.761074,9.664604,9.676013,,,,
9170,0.606174,5.743768,0.967042,2.083564,4.58086,,,,
9171,24.039971,7.945894,11.237943,18.709622,3.659865,,,,
9172,0.678096,7.679526,9.875284,9.004641,14.50821,,,,
9173,10.766452,2.227438,31.736054,3.879274,3.27277,,,,
9174,21.003881,8.510187,4.646038,12.159719,0.299974,,,,
9175,2.864837,1.219034,5.204065,0.491918,15.053913,,,,
9176,9.350698,4.886737,12.638612,3.941126,0.94513,,,,
9177,8.500834,2.428983,0.059566,9.109636,4.049675,,,,
9178,11.634193,4.736169,19.424972,1.528127,13.694849,,,,
9179,5.578256,18.867679,4.531296,0.808846,2.053944,,,,
9180,17.225299,12.246723,3.065485,1.299768,4.161145,,,,
9181,0.64982,14.356137,10.505076,3.731006,9.236961,,,,
9182,12.418558,8.528859,27.034011,5.733019,0.895023,,,,
9183,7.335515,8.178059,4.17312,13.017135,3.955714,,,,
9184,2.682926,5.767616,0.361746,0.239553,22.451105,,,,
9185,10.332569,12.455244,4.810095,1.991927,26.782319,,,,
9186,0.196118,7.258288,9.673843,4.401936,2.278265,,,,
9187,5.9048,5.963875,2.097439,0.672134,1.154593,,,,
9188,11.024251,1.599309,17.491011,4.303011,5.032951,,,,
9189,5.397769,5.492284,6.168205,14.595724,3.492882,,,,
9190,0.66375,0.663111,8.827469,6.157385,1.481277,,,,
9191,9.244896,11.342982,4.941525,4.27411,2.391472,,,,
9192,0.457092,5.472127,0.2708,7.750063,41.044905,,,,
9193,17.48786,0.554582,0.646057,3.288093,10.652126,,,,
9194,1.000355,8.944881,4.765296,7.386125,16.749703,,,,
9195,18.192241,2.31116,2.755924,1.468564,0.7029,,,,
9196,19.999084,2.975841,0.991722,8.968525,13.513862,,,,
9197,8.225082,9.426669,2.415116,1.177961,0.270941,,,,
9198,3.611423,28.528304,19.90576,27.206126,6.05437,,,,
9199,3.433191,8.372893,6.106068,5.202167,3.702304,,,,
9200,8.13736,7.994509,6.487432,6.906708,6.084027,,,,
9201,8.814408,25.973849,0.11344,8.182735,0.459216,,,,
9202,1.918852,5.092566,9.112085,9.204187,14.825583,,,,
9203,2.953149,18.200027,2.382006,7.401279,1.322406,,,,
9204,7.363561,3.907882,3.33845,4.538657,16.996204,,,,
9205,0.740941,10.27367,0.59585,1.702971,12.139281,,,,
9206,28.343424,9.81968,1.94235,7.272299,13.371126,,,,
9207,10.744039,6.988314,6.905979,14.494284,0.708297,,,,
9208,2.696211,1.375334,10.864928,2.91738,1.086563,,,,
9209,2.482747,4.286269,13.17204,0.822887,0.143395,,,,
9210,28.739289,5.734871,9.574276,1.47291,8.183514,,,,
9211,3.124731,5.892142,2.120386,0.628336,15.614891,,,,
9212,7.049952,5.261453,5.271919,14.449006,1.833554,,,,
9213,7.655303,10.464495,29.097265,38.193445,2.889667,,,,
9214,4.610676,12.437668,1.808495,10.199534,13.659574,,,,
9215,2.085185,10.872521,5.31562,1.634736,3.793461,,,,
9216,17.02977,9.51921,12.391464,7.981742,0.305508,,,,
9217,7.837766,5.683214,1.93332,41.112195,3.861482,,,,
9218,3.475767,8.300956,5.249571,1.248521,3.715011,,,,
9219,25.48724,21.288464,7.040576,5.381795,1.07663,,,,
9220,17.576475,2.771347,8.363886,2.448826,3.021635,,,,
9221,18.373358,7.06834,10.606788,19.278292,2.603515,,,,
9222,1.816172,3.885462,8.799745,1.144196,0.070969,,,,
9223,1.54983,6.74886,1.181046,1.867205,0.75333,,,,
9224,4.261378,5.523073,16.403532,15.375026,8.729696,,,,
9225,9.413063,9.574655,6.25228,15.0461,5.664581,,,,
9226,2.981052,0.964821,7.086776,20.204486,5.232139,,,,
9227,0.553536,4.346113,4.822653,1.668608,15.915303,,,,
9228,17.768142,19.30915,0.824623,18.429219,3.928658,,,,
9229,6.798364,5.395468,7.755356,1.133366,2.616395,,,,
9230,23.06544,4.808182,18.58296,0.061896,19.044265,,,,
9231,2.246881,8.952859,0.015635,4.238476,3.960512,,,,
9232,12.732259,0.82239,4.642336,8.05004,28.423511,,,,
9233,0.286879,12.985445,15.732423,2.704355,5.011477,,,,
9234,19.821806,0.29082,3.942879,5.818232,8.271384,,,,
9235,1.57217,10.009017,4.534445,0.039376,5.02483,,,,
9236,5.743518,6.795297,11.417346,1.991107,2.030906,,,,
9237,20.324858,11.083098,7.663373,5.558555,0.134249,,,,
9238,5.124866,1.04112,6.428682,4.371552,5.013509,,,,
9239,9.373902,11.032979,2.454097,1.070583,5.102463,,,,
9240,4.598336,13.853989,4.36322,13.071309,4.403344,,,,
9241,22.289545,19.686218,4.777008,10.059935,12.691441,,,,
9242,7.700357,29.359965,1.982969,2.021407,2.693954,,,,
9243,1.081587,13.42219,2.325732,3.006639,13.978745,,,,
9244,4.181872,11.974034,0.406569,16.428171,3.066567,,,,
9245,12.585173,0.746451,7.802599,14.621613,4.493789,,,,
9246,28.687576,4.552034,16.972295,1.322839,4.573199,,,,
9247,15.373548,9.194502,9.609571,6.544512,0.774474,,,,
9248,4.185901,0.319273,0.83699,0.82355,0.775905,,,,
9249,0.16564,1.697337,2.892151,5.52895,6.0012,,,,
9250,29.860381,16.918045,18.286204,4.532037,17.394251,,,,
9251,2.075835,0.547896,2.200147,0.91155,2.9187,,,,
9252,3.741672,12.93189,4.946266,10.562697,17.67754,,,,
9253,8.141387,15.943895,25.592842,4.42233,5.102968,,,,
9254,15.462588,11.956207,3.806632,4.772576,3.259936,,,,
9255,5.208889,14.024058,16.678091,2.153269,3.243101,,,,
9256,14.822861,2.114937,8.849459,8.908022,4.535157,,,,
9257,8.719267,7.251886,11.204062,10.386667,2.030663,,,,
9258,0.848557,1.697175,13.718568,12.372456,20.294935,,,,
9259,11.977762,2.513284,8.436602,1.998518,17.741184,,,,
9260,1.667493,4.584194,8.828871,6.651254,2.568954,,,,
9261,0.336805,5.857463,1.91862,4.006603,1.800446,,,,
9262,1.489099,2.682891,1.382833,23.808901,6.341983,,,,
9263,4.584459,10.027961,3.624837,0.553807,0.277212,,,,
9264,15.354226,29.160376,6.801157,1.545127,9.407501,,,,
9265,5.683463,2.39356,13.484714,1.831898,5.080484,,,,
9266,18.387423,5.953815,1.603415,6.08615,6.604893,,,,
9267,4.436604,7.087404,2.050961,6.898488,9.230185,,,,
9268,2.243326,2.827151,4.036819,4.505286,2.778111,,,,
9269,10.789707,9.969995,20.81633,11.373697,4.892108,,,,
9270,0.436269,0.03256,4.362994,7.231003,1.516494,,,,
9271,23.849955,0.003018,9.054339,7.849132,0.615728,,,,
9272,8.403935,0.372619,15.0764,0.541917,16.196419,,,,
9273,6.568511,11.892447,0.420757,0.091563,7.123602,,,,
9274,3.867343,0.489106,0.650397,4.144661,9.434696,,,,
9275,36.870565,1.076168,0.298316,6.130432,14.269829,,,,
9276,6.424922,17.916089,3.919828,6.237362,1.017891,,,,
9277,11.347125,9.223376,2.355816,6.034837,10.62833,,,,
9278,40.577193,12.436214,1.711855,1.035645,13.866227,,,,
9279,4.476268,1.628167,2.006972,5.707597,9.194365,,,,
9280,22.502187,0.406241,2.581613,9.879339,16.167532,,,,
9281,2.23959,14.559823,4.349683,11.843096,0.456848,,,,
9282,5.626453,4.730263,0.906842,6.617979,1.919465,,,,
9283,22.505847,7.350799,0.760101,12.510057,3.656523,,,,
9284,17.102103,18.0574,1.648299,2.920093,2.990019,,,,
9285,2.128873,0.613968,2.50845,0.045764,13.78174,,,,
9286,12.82321,14.677092,4.703244,4.805226,1.710216,,,,
9287,1.493546,8.113754,22.878509,11.221021,0.164681,,,,
9288,3.253355,9.169349,9.177706,1.755239,2.228964,,,,
9289,1.015933,2.19834,1.908108,5.200367,10.509184,,,,
9290,14.704643,0.908603,11.859702,11.025263,3.790205,,,,
9291,10.818096,20.825336,11.82535,9.62693,12.868137,,,,
9292,7.265709,11.005889,2.799758,11.063652,0.856892,,,,
9293,0.665255,2.704489,12.374189,20.397548,40.477095,,,,
9294,27.843906,1.494116,0.935714,11.008854,2.006952,,,,
9295,3.642223,12.758277,0.750347,16.348881,3.247938,,,,
9296,5.311909,0.348713,3.799653,11.416202,0.852644,,,,
9297,8.04409,2.824979,3.174405,2.453496,5.669051,,,,
9298,8.411585,1.93169,0.532276,0.428425,1.53773,,,,
9299,3.11292,24.063186,6.29163,0.678498,17.4277,,,,
9300,16.226494,53.224655,2.03112,6.331012,0.632464,,,,
9301,1.400614,2.743186,6.221412,1.162919,7.788279,,,,
9302,6.816178,19.548363,6.33596,8.568067,1.403627,,,,
9303,1.181924,5.43519,30.518815,12.678137,5.336683,,,,
9304,20.044807,8.638321,0.682135,0.863324,1.596376,,,,
9305,1.582942,0.308673,1.688225,6.437153,1.283858,,,,
9306,8.2552,10.951807,4.599331,4.439687,0.592512,,,,
9307,4.551904,3.353369,5.144262,0.43209,5.067276,,,,
9308,3.302433,1.639088,2.039958,3.179711,6.060526,,,,
9309,0.989137,19.334497,15.378554,2.834271,8.686376,,,,
9310,5.731426,2.021622,1.361043,13.04444,6.500009,,,,
9311,3.324771,4.737498,0.708296,5.818938,6.076983,,,,
9312,0.529714,8.041652,3.475709,11.47923,7.540514,,,,
9313,10.385045,25.067076,4.284755,7.917296,0.516688,,,,
9314,1.387564,0.945079,32.104255,13.36174,1.955702,,,,
9315,8.743515,2.212284,8.258053,3.70495,9.887408,,,,
9316,23.086008,7.451573,5.445929,0.534765,16.955183,,,,
9317,24.747217,5.267601,3.077983,4.152629,2.924061,,,,
9318,33.758296,2.121962,1.143134,0.789139,3.951089,,,,
9319,0.668398,14.43136,1.064028,1.96738,7.310042,,,,
9320,23.071025,11.266258,3.171588,12.331038,2.086813,,,,
9321,14.170151,5.561964,7.956505,4.967682,3.310349,,,,
9322,0.353164,4.588341,2.729408,6.118959,10.100617,,,,
9323,8.99145,7.957787,2.778302,8.663646,22.923045,,,,
9324,1.207352,1.154874,12.99135,2.726821,4.250483,,,,
9325,0.968278,13.506264,3.669106,2.839838,5.425234,,,,
9326,15.510082,45.544867,7.335061,3.952236,0.741236,,,,
9327,0.277538,7.63245,9.620611,1.465246,2.714084,,,,
9328,0.523966,6.869705,3.24689,5.188894,1.525883,,,,
9329,15.510494,8.785117,8.039003,0.394645,10.375335,,,,
9330,1.720981,0.624051,0.44913,1.119512,9.113144,,,,
9331,5.464259,6.068791,3.786445,9.206739,17.596417,,,,
9332,4.79168,12.35393,0.314466,38.921056,14.502907,,,,
9333,7.643484,10.765936,7.117405,1.597837,3.867428,,,,
9334,3.521152,2.970603,14.865863,12.772553,2.606636,,,,
9335,1.211552,0.627711,0.118968,10.335477,0.795064,,,,
9336,31.393782,0.204313,8.553587,2.846229,8.151612,,,,
9337,5.355594,8.490547,2.142189,14.556865,4.811517,,,,
9338,5.226433,6.089255,23.571661,0.137344,18.492843,,,,
9339,3.151334,2.600248,5.53547,11.756158,3.300269,,,,
9340,1.114662,4.827663,1.530762,7.64756,29.486202,,,,
9341,11.493012,24.370084,4.626473,0.829484,0.210064,,,,
9342,0.539684,23.634121,2.20574,15.731514,4.691376,,,,
9343,14.832878,6.433956,0.574768,2.203745,7.909557,,,,
9344,3.932033,9.353797,0.441209,28.344012,7.606422,,,,
9345,17.160259,27.259005,2.632755,5.248703,5.150726,,,,
9346,2.891026,26.028539,12.84909,1.374509,7.140737,,,,
9347,20.340995,3.199925,0.840894,2.158181,18.026828,,,,
9348,3.42282,1.024184,3.930617,7.040921,8.16997,,,,
9349,16.071059,4.995002,3.944511,4.317808,3.400647,,,,
9350,4.760671,3.882367,0.090522,1.883952,11.004142,,,,
9351,8.193434,3.207544,18.820018,10.472455,10.5022,,,,
9352,9.945892,1.555573,7.809503,9.322566,5.341644,,,,
9353,27.885188,8.600081,5.579461,3.35738,3.008629,,,,
9354,0.738725,0.322984,20.11397,6.332697,3.593955,,,,
9355,2.459417,2.67718,3.106025,7.919429,6.240068,,,,
9356,5.959123,1.42547,1.569514,0.698172,8.078742,,,,
9357,0.029184,30.009595,5.658979,7.065379,1.590751,,,,
9358,1.060501,0.327158,0.328971,3.692251,4.882616,,,,
9359,20.140917,3.751646,23.403917,1.021742,1.768063,,,,
9360,13.638332,2.459866,10.726909,5.745488,3.994157,,,,
9361,15.513234,6.396982,19.500059,9.667669,5.930993,,,,
9362,1.174313,1.060782,0.110085,3.447736,3.498301,,,,
9363,0.663518,4.530945,6.772385,2.14117,2.618255,,,,
9364,1.055711,1.778492,1.867581,0.897048,16.526215,,,,
9365,1.545338,4.831642,4.022137,11.24949,1.932178,,,,
9366,26.222776,9.27978,11.717317,23.442055,2.330136,,,,
9367,5.681955,3.126695,4.963285,1.00082,2.687755,,,,
9368,9.152372,1.518627,15.859723,4.396562,0.859783,,,,
9369,20.168244,7.476118,8.959225,9.834551,1.248658,,,,
9370,0.086243,1.104195,9.206605,6.355487,27.927714,,,,
9371,19.682747,3.015065,8.835657,5.962828,3.13473,,,,
9372,3.777721,12.084097,5.791232,3.810054,0.171108,,,,
9373,9.719771,0.112633,0.217663,7.117497,1.519169,,,,
9374,8.667539,25.188173,6.9482,18.117358,0.692148,,,,
9375,3.466228,1.732913,7.496945,14.131328,22.123219,,,,
9376,20.460854,8.782118,10.550715,0.535215,3.613789,,,,
9377,21.20273,8.151577,5.038089,7.43863,3.266407,,,,
9378,2.551517,9.407012,0.041228,1.682555,10.831717,,,,
9379,5.320698,0.17184,0.378762,2.833585,4.44814,,,,
9380,23.98269,0.158822,3.012545,15.78917,5.6999,,,,
9381,10.432843,5.698975,7.437211,0.310377,13.359696,,,,
9382,4.062909,4.295404,17.967482,6.245606,1.157487,,,,
9383,3.115278,18.758202,0.221834,1.316498,6.109003,,,,
9384,1.140939,18.907035,7.727685,1.051277,8.920818,,,,
9385,1.746224,7.050398,1.93389,22.992375,1.499321,,,,
9386,7.854455,5.359559,11.06807,5.143668,6.893243,,,,
9387,20.404182,5.136887,4.350779,4.315453,1.00376,,,,
9388,0.812375,10.435776,6.389315,12.002299,8.943441,,,,
9389,1.118139,2.116893,3.234164,0.385268,0.498177,,,,
9390,4.123957,2.110761,10.377949,1.448814,7.603636,,,,
9391,5.309957,2.214843,8.755742,0.758981,8.284501,,,,
9392,7.62647,3.011762,2.785462,2.180051,20.542812,,,,
9393,1.059061,0.585582,16.585954,0.108718,0.094871,,,,
9394,5.447949,30.316762,3.260096,12.67837,1.056762,,,,
9395,1.371144,0.747086,15.811345,15.47559,2.759944,,,,
9396,4.06099,14.140707,3.157872,0.612416,0.799242,,,,
9397,0.758752,2.863878,12.203333,18.142861,4.818977,,,,
9398,5.198833,2.25566,5.287931,2.500127,4.516764,,,,
9399,6.844411,7.87288,4.298364,3.462564,6.76977,,,,
9400,3.963176,5.696532,8.874443,7.907633,5.682093,,,,
9401,6.698617,22.492015,0.430989,2.124931,5.650995,,,,
9402,4.540252,1.434589,6.911186,12.424973,8.647366,,,,
9403,3.652408,10.241763,1.524889,0.008074,2.688027,,,,
9404,3.090119,3.716473,1.188907,0.660498,3.811072,,,,
9405,0.078567,8.568939,11.994392,6.039012,4.063814,,,,
9406,2.486757,2.016998,2.515062,3.759659,16.824063,,,,
9407,1.066384,11.654859,9.824603,5.30828,20.631792,,,,
9408,0.698699,10.963624,0.394272,29.483974,2.303506,,,,
9409,3.070411,4.94171,9.771952,8.975599,2.147522,,,,
9410,8.93624,3.09683,14.968241,10.283349,5.553793,,,,
9411,1.346982,2.878349,5.231391,0.132959,3.461219,,,,
9412,10.287874,5.491267,1.887273,1.767815,2.999235,,,,
9413,14.576092,0.624847,0.883206,1.879564,6.192094,,,,
9414,22.577247,1.447504,1.672804,3.69375,13.405153,,,,
9415,12.719992,1.691798,0.260012,3.886157,5.58247,,,,
9416,11.88859,0.228441,1.979441,0.626657,15.546877,,,,
9417,21.11669,1.313405,19.716819,42.713456,3.607741,,,,
9418,2.458587,3.790576,3.385934,19.114705,3.337719,,,,
9419,4.731103,11.214675,7.537547,5.571354,5.79772,,,,
9420,5.403823,5.254957,6.008285,0.396996,1.459618,,,,
9421,2.609398,0.583434,16.151375,12.358038,0.840158,,,,
9422,2.925482,10.114215,9.658277,34.056484,11.619127,,,,
9423,26.177148,2.839502,8.360664,2.68792,5.045235,,,,
9424,1.487221,27.596634,6.281503,4.260853,2.361675,,,,
9425,7.681348,4.306917,1.442697,15.064403,9.78381,,,,
9426,18.154298,14.384948,1.420852,1.00932,6.972928,,,,
9427,3.993093,1.071631,4.257629,0.051682,1.278759,,,,
9428,2.604668,3.668341,3.872978,2.558281,3.165244,,,,
9429,10.771277,6.380198,7.838339,8.975857,24.774867,,,,
9430,7.706041,1.299134,3.036562,7.279764,2.565928,,,,
9431,2.960967,0.674889,1.351535,5.779414,2.547953,,,,
9432,4.414331,9.360545,0.803095,0.203105,2.918254,,,,
9433,0.914577,7.357044,3.297149,16.656912,4.474021,,,,
9434,4.465705,0.114445,2.144781,2.356079,1.767685,,,,
9435,16.11789,1.999898,5.404224,15.535694,0.753852,,,,
9436,15.913233,4.901376,7.974526,5.482865,3.176408,,,,
9437,9.955576,1.559439,0.533649,1.279614,2.112189,,,,
9438,12.01771,0.980499,4.493306,0.576632,9.265683,,,,
9439,0.282384,6.551964,1.153987,7.064226,7.93337,,,,
9440,6.613455,8.674135,2.042165,2.273733,4.229502,,,,
9441,3.722848,9.718237,4.347109,1.060638,9.971462,,,,
9442,2.01965,2.264659,0.838454,5.496252,5.313853,,,,
9443,8.186764,6.692998,16.713334,12.970443,21.84038,,,,
9444,1.816222,9.637844,5.352441,4.645082,2.962639,,,,
9445,5.782267,0.461842,1.663388,5.931395,15.787056,,,,
9446,31.839815,2.703461,1.236023,21.270208,0.435656,,,,
9447,8.5824,0.357303,8.924908,1.120199,10.641056,,,,
9448,11.105114,1.639885,0.297807,8.625853,1.029425,,,,
9449,1.430763,0.270797,11.973704,5.880264,0.844611,,,,
9450,7.135749,3.430623,9.860157,0.716745,1.713633,,,,
9451,1.327816,0.482775,7.029553,1.399396,9.267574,,,,
9452,4.648005,3.924125,3.503733,1.875375,4.019675,,,,
9453,10.266655,2.327451,3.766524,5.215042,16.669383,,,,
9454,0.561868,1.549384,8.433865,5.089761,0.082337,,,,
9455,10.094058,1.42457,1.40695,0.808139,7.927906,,,,
9456,0.364962,0.591371,4.631014,2.775694,18.159435,,,,
9457,2.49785,5.674866,13.10296,1.481919,1.165463,,,,
9458,10.039511,11.463175,4.000658,8.330781,6.557194,,,,
9459,19.651953,4.932115,5.25179,3.335683,2.742267,,,,
9460,17.616058,0.490776,6.579058,13.843263,9.001714,,,,
9461,1.94867,0.658916,2.70657,13.948634,2.019382,,,,
9462,7.743938,4.430437,2.852318,1.297324,2.201064,,,,
9463,6.923598,7.439767,3.276217,24.931164,4.246233,,,,
9464,7.505263,0.352979,5.491691,11.856237,0.158342,,,,
9465,0.009696,6.222495,1.199516,2.463869,0.608537,,,,
9466,2.207561,2.455968,1.04008,1.75064,4.955382,,,,
9467,1.661127,8.527839,12.127069,4.76648,20.830899,,,,
9468,9.385877,4.573839,6.024482,1.640789,3.44928,,,,
9469,18.003191,10.383953,2.693228,4.780417,7.43762,,,,
9470,29.916617,12.690812,0.760996,1.562627,1.883245,,,,
9471,1.475323,1.166997,9.808913,6.304559,16.059136,,,,
9472,28.357844,19.821664,5.79422,1.313234,12.714158,,,,
9473,1.540301,7.811677,0.215989,8.296974,2.274766,,,,
9474,2.193029,2.078535,13.747137,6.622266,10.832713,,,,
9475,36.453845,8.000048,4.072071,22.215576,12.840255,,,,
9476,12.221434,5.495202,1.163482,8.092364,4.743392,,,,
9477,3.518922,9.334266,2.225136,4.743649,2.98903,,,,
9478,2.645164,15.124271,6.683573,4.96842,3.986187,,,,
9479,5.302321,2.958946,6.628412,11.170636,3.527761,,,,
9480,14.670097,12.472418,0.426397,5.945527,1.605459,,,,
9481,3.976101,0.819668,18.744846,2.106205,8.014564,,,,
9482,15.409785,2.866782,0.239257,6.912857,0.977724,,,,
9483,10.387096,3.125441,12.56925,5.571637,11.833688,,,,
9484,3.492353,8.310146,0.040365,2.272526,3.609689,,,,
9485,6.672076,0.524924,7.698479,15.037408,0.214387,,,,
9486,7.160293,2.977255,8.214126,11.728285,7.405259,,,,
9487,2.195649,3.861218,2.418046,4.596561,10.268576,,,,
9488,10.207988,11.135238,2.556402,3.928532,14.636053,,,,
9489,36.728498,5.116602,9.832177,13.493781,2.437435,,,,
9490,0.141001,0.672728,2.71863,0.741253,8.472022,,,,
9491,2.169585,9.070404,1.526627,10.756303,1.794976,,,,
9492,7.078297,1.612752,2.494463,1.686681,2.311604,,,,
9493,18.413253,2.085078,4.039422,15.226293,6.818768,,,,
9494,0.861166,1.992963,7.792215,1.762394,7.038429,,,,
9495,8.635208,6.131197,0.977834,4.479812,3.823571,,,,
9496,9.097995,2.48695,1.701655,13.427074,3.375071,,,,
9497,6.69577,0.984535,1.166616,0.724843,8.123956,,,,
9498,5.560636,10.210829,10.079958,5.216923,4.083626,,,,
9499,6.337165,2.712931,5.482342,11.934242,7.870148,,,,
9500,6.427873,4.171902,15.791261,0.795861,7.313498,,,,
9501,11.997816,4.505365,18.762927,8.026497,1.567158,,,,
9502,0.233201,1.878448,6.417901,5.565484,8.050286,,,,
9503,4.236736,25.619591,0.858126,14.570696,5.902061,,,,
9504,16.884199,14.165129,4.343649,11.097177,9.622852,,,,
9505,5.215442,0.931942,6.718628,1.026254,12.12781,,,,
9506,6.222054,18.501892,3.149827,9.434824,23.470568,,,,
9507,4.944568,5.502682,14.738839,2.879382,2.323922,,,,
9508,7.569419,2.865525,3.569725,9.106106,7.86807,,,,
9509,4.767414,0.099444,9.286565,0.244637,2.896387,,,,
9510,1.030615,0.701164,3.961477,12.285238,11.986421,,,,
9511,1.908498,14.390856,7.068957,3.511186,3.265242,,,,
9512,5.159802,10.078197,5.046259,5.298673,0.920522,,,,
9513,1.087121,9.590711,7.573376,8.423967,0.661592,,,,
9514,2.883356,2.113691,9.441316,10.243762,2.270733,,,,
9515,1.137763,1.95537,4.716126,3.824639,0.572879,,,,
9516,5.192405,0.572389,2.191705,3.095495,10.839076,,,,
9517,3.496909,5.385876,1.047428,0.10303,8.73611,,,,
9518,12.966804,4.482872,6.383904,1.841197,10.265245,,,,
9519,3.900526,17.490556,5.432248,13.969874,11.402081,,,,
9520,53.135309,5.372951,4.069213,3.195249,0.82224,,,,
9521,13.222381,1.986879,0.416207,4.456319,9.135188,,,,
9522,17.409914,0.839043,6.014856,19.765682,7.900774,,,,
9523,30.140532,24.863279,0.146811,13.388196,1.292116,,,,
9524,24.810826,0.701707,4.173645,10.302164,21.13061,,,,
9525,6.7442,0.06458,1.02397,2.159087,11.242677,,,,
9526,10.006062,6.039171,0.70081,0.868564,1.561816,,,,
9527,6.399445,0.618343,5.666819,11.096386,3.593443,,,,
9528,0.651863,7.733473,7.102077,2.567921,5.362486,,,,
9529,19.633061,1.877445,5.929399,1.526835,3.874066,,,,
9530,17.821834,4.091571,2.090172,0.26454,3.078591,,,,
9531,0.504803,7.184921,28.028091,0.732472,2.861805,,,,
9532,2.568527,50.757455,2.346531,4.815057,12.387746,,,,
